filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
3808.png,0.3456268310546875,33.9612833625995,29.36038684789557,0.9597753763961306,0.8922654796246756
3839.png,0.4103851318359375,33.08403751857174,29.218674993516593,0.9476753536691428,0.8823811813907455
3884.png,0.3997650146484375,35.46591370436615,31.485488784168297,0.9620719706600152,0.9109081430648841
3917.png,0.5660858154296875,30.050787955880132,27.581648911053193,0.909704184909265,0.8492180253373174
3934.png,0.4903717041015625,29.97911815956524,26.88655741655001,0.9334935505169865,0.8721865599729876
3960.png,0.3674774169921875,36.00199822111408,31.65453883892716,0.9631423676410238,0.9055295143222304
4020.png,0.4120941162109375,28.61518519870009,24.77040127128769,0.8792371288048431,0.7184839581319699
4032.png,0.424896240234375,35.662988272431775,31.95606893862392,0.965414734213371,0.9206225773477169
4042.png,0.2021484375,37.703564268868504,30.761527268070186,0.9734232885568398,0.8770554380602184
4103.png,0.335845947265625,32.89010677642994,28.15317915448349,0.9416180670068163,0.836131700359483
4106.png,0.47857666015625,31.9348194071027,28.880811994159913,0.9404256796191743,0.8917655500797975
4127.png,0.3838958740234375,36.48650568015206,32.332702072439915,0.967287881665486,0.9225690207341266
4183.png,0.3878936767578125,31.952114286406438,27.84092429709562,0.9379719447803061,0.8469691402583408
4192.png,0.456024169921875,31.14225831311364,27.908680874495797,0.8842757133317795,0.7988817032219006
4196.png,0.432159423828125,34.76745903413392,31.213384076777952,0.9556402904751816,0.9085673773975073
4209.png,0.4466705322265625,30.91859360556193,27.42302447923851,0.9206507536672768,0.8367849953490623
4213.png,0.360107421875,34.711385011632984,30.45297257640035,0.9640835878692,0.9169465552485846
4214.png,0.586334228515625,32.6269096794899,30.413150450944585,0.9283556103431285,0.8918446168852128
4229.png,0.3701324462890625,31.272050015752015,26.978439954098334,0.9190894824640827,0.8028343757042175
4236.png,0.424102783203125,33.101518250491324,29.386093301904847,0.9666882343126344,0.9288604535863471
4238.png,0.377105712890625,33.21732245658031,28.98399099790499,0.9454443914290945,0.8611389861744305
4331.png,0.3532867431640625,33.68091338234872,29.162659649714342,0.9722351357650447,0.9258640736390763
4360.png,0.3899688720703125,36.69797991389729,32.64614757786078,0.9528853679550657,0.8937063187411878
4381.png,0.262939453125,36.92527044854011,31.12488639085793,0.9707424617881573,0.8972560710551423
