filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
5402.png,0.23614501953125,24.84623266312104,18.57812483367525,0.8782715850611518,0.5103271197662507
5412.png,0.3195037841796875,22.81625324138592,17.884979754144243,0.8090645138140923,0.4398142571933517
5468.png,0.5021820068359375,20.233683204422967,17.397977128031485,0.7105909387796122,0.5036035451632039
5501.png,0.4618682861328125,18.70759638668687,15.360106838538286,0.7119319692725096,0.3987464181681051
5504.png,0.23388671875,23.203664648654847,17.602361617319055,0.8425049739159876,0.46796940376462265
5526.png,0.3256072998046875,20.047404069324717,15.184819738879938,0.7557795980625875,0.3015086420274944
5527.png,0.5219879150390625,16.284985218201435,13.653415798553091,0.6802786121799287,0.46233571304611915
5614.png,0.34942626953125,17.75544445011074,13.318723585230943,0.6768850945740065,0.2610419460152225
5635.png,0.436737060546875,21.317514709652535,17.753394476117524,0.771643137596305,0.5270468126650064
5669.png,0.4162750244140625,22.426917915973306,18.62677931183875,0.8171224243826014,0.6017484502841517
5716.png,0.411376953125,22.966216493001546,19.442287810265917,0.7744618239530165,0.6273475149828219
5717.png,0.22216796875,25.733694275428224,19.20134906483698,0.885960078466362,0.5185792147402489
5723.png,0.4202423095703125,21.94531317165612,18.180315514540606,0.8107541790334502,0.5613723273811907
5755.png,0.5323638916015625,26.140777176477165,23.40534003718374,0.8536270303063689,0.7432880880015137
5756.png,0.3924102783203125,21.43641511530292,17.380757325848073,0.8150576863299179,0.5504824474211356
5759.png,0.24835205078125,24.913313220256047,18.945182812283832,0.87734746111763,0.5802393470124593
5785.png,0.2916259765625,23.009161964947097,17.696305664920157,0.8676709301861152,0.6022185392714899
5891.png,0.3530731201171875,22.60891172431692,18.168706540592122,0.8715668111374092,0.6718918329857844
5900.png,0.6316375732421875,18.667933005263116,16.67580623941585,0.6565451026960629,0.4886328704152396
5904.png,0.367462158203125,20.713214989155865,17.68613281656623,0.7562039243431373,0.47203247469431203
5913.png,0.3172454833984375,27.702752149038695,22.72361052358661,0.901236962398192,0.7096011407031144
5915.png,0.5640106201171875,22.08215715590046,19.596175349007115,0.768544740304406,0.6106865859530978
5948.png,0.4496917724609375,19.357527752409847,15.88868730629732,0.7344110869906714,0.4429204338951748
5952.png,0.327117919921875,22.71816479487651,17.865255387985606,0.796898420762905,0.3973510648679928
5957.png,0.46826171875,21.94431882906939,18.69823460601665,0.7635823681528252,0.5398570401300211
5963.png,0.3436279296875,23.63660955575808,18.997555768658266,0.8340937431020506,0.539993942262912
